Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
523,WHS3_41,COUNTRY,TGO,AFR,YEAR,Africa,,,1978,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
960,WHS3_41,COUNTRY,PYF,WPR,YEAR,Western Pacific,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1686,WHS3_41,COUNTRY,CZE,EUR,YEAR,Europe,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
2263,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1986,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
3298,WHS3_41,WORLDBANKINCOMEGROUP,WB_LMI,,YEAR,,,,2013,,,,,,,3518,3518.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3750,WHS3_41,COUNTRY,TKL,WPR,YEAR,Western Pacific,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
7744,WHS3_41,COUNTRY,CUB,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
8368,WHS3_41,COUNTRY,JAM,AMR,YEAR,Americas,,,1983,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
8956,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9500,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
10120,WHS3_41,COUNTRY,MRT,AFR,YEAR,Africa,,,1982,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
11236,WHS3_41,COUNTRY,MOZ,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
11329,WHS3_41,COUNTRY,ASM,WPR,YEAR,Western Pacific,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
14149,WHS3_41,COUNTRY,BGR,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
15331,WHS3_41,COUNTRY,GBR,EUR,YEAR,Europe,,,1990,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
16153,WHS3_41,COUNTRY,CHE,EUR,YEAR,Europe,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
17942,WHS3_41,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
18149,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
20132,WHS3_41,COUNTRY,COM,AFR,YEAR,Africa,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
20141,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
20674,WHS3_41,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
21209,WHS3_41,COUNTRY,GHA,AFR,YEAR,Africa,,,1974,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
21966,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1974,,,,,,,2567,2567.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
22323,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,31,31.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
22728,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
23216,WHS3_41,COUNTRY,SLB,WPR,YEAR,Western Pacific,,,1977,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
23913,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
24573,WHS3_41,COUNTRY,UKR,EUR,YEAR,Europe,,,1990,,,,,,,109,109.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
24637,WHS3_41,COUNTRY,BMU,AMR,YEAR,Americas,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
26369,WHS3_41,COUNTRY,VCT,AMR,YEAR,Americas,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
27880,WHS3_41,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2019,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
28022,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
28797,WHS3_41,COUNTRY,MOZ,AFR,YEAR,Africa,,,1985,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
28863,WHS3_41,COUNTRY,GNB,AFR,YEAR,Africa,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
30404,WHS3_41,COUNTRY,MKD,EUR,YEAR,Europe,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
30785,WHS3_41,COUNTRY,BHS,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
31129,WHS3_41,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,1982,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
32654,WHS3_41,COUNTRY,GTM,AMR,YEAR,Americas,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
33083,WHS3_41,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
34413,WHS3_41,COUNTRY,LBY,EMR,YEAR,Eastern Mediterranean,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
35095,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1994,,,,,,,132,132.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
35609,WHS3_41,COUNTRY,POL,EUR,YEAR,Europe,,,2009,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
36881,WHS3_41,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2007,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
37311,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
38661,WHS3_41,COUNTRY,NIC,AMR,YEAR,Americas,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
41864,WHS3_41,COUNTRY,MLT,EUR,YEAR,Europe,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
42055,WHS3_41,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
42478,WHS3_41,REGION,EUR,,YEAR,,,,2001,,,,,,,1386,1386.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
44675,WHS3_41,COUNTRY,ZWE,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
50011,WHS3_41,COUNTRY,ERI,AFR,YEAR,Africa,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
50101,WHS3_41,COUNTRY,ALB,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
50684,WHS3_41,COUNTRY,DZA,AFR,YEAR,Africa,,,1976,,,,,,,282,282.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
50742,WHS3_41,COUNTRY,ITA,EUR,YEAR,Europe,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
52287,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,1982,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
52298,WHS3_41,COUNTRY,SGP,WPR,YEAR,Western Pacific,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
52440,WHS3_41,COUNTRY,TGO,AFR,YEAR,Africa,,,1985,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
53157,WHS3_41,REGION,AMR,,YEAR,,,,1993,,,,,,,350,350.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
53810,WHS3_41,COUNTRY,SYC,AFR,YEAR,Africa,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
53963,WHS3_41,COUNTRY,ALB,EUR,YEAR,Europe,,,1980,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
55870,WHS3_41,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1975,,,,,,,2505,2505.0,,,,2025-07-14T16:36:19.017+02:00,1975,1975-01-01T00:00:00+01:00,1975-12-31T00:00:00+01:00
56836,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
57685,WHS3_41,COUNTRY,IRL,EUR,YEAR,Europe,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
60076,WHS3_41,COUNTRY,PYF,WPR,YEAR,Western Pacific,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
60705,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,1984,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
63486,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1979,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
64552,WHS3_41,COUNTRY,LCA,AMR,YEAR,Americas,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
64896,WHS3_41,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,1993,,,,,,,16,16.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
66789,WHS3_41,REGION,SEAR,,YEAR,,,,1997,,,,,,,6549,6549.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
69587,WHS3_41,COUNTRY,HND,AMR,YEAR,Americas,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
73116,WHS3_41,COUNTRY,CRI,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
73408,WHS3_41,COUNTRY,CYM,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
76159,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2016,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
76624,WHS3_41,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,1978,,,,,,,171,171.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
76743,WHS3_41,COUNTRY,SYC,AFR,YEAR,Africa,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
77628,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,21,21.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
77745,WHS3_41,REGION,WPR,,YEAR,,,,2015,,,,,,,226,226.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
78658,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
79333,WHS3_41,COUNTRY,TCD,AFR,YEAR,Africa,,,2024,,,,,,,2599,2599.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
79420,WHS3_41,COUNTRY,VCT,AMR,YEAR,Americas,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
79767,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,1999,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
82524,WHS3_41,COUNTRY,NER,AFR,YEAR,Africa,,,2001,,,,,,,48,48.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
82833,WHS3_41,COUNTRY,VGB,AMR,YEAR,Americas,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
83347,WHS3_41,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1982,,,,,,,17 191,17191.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
83665,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
84310,WHS3_41,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
86532,WHS3_41,COUNTRY,GIN,AFR,YEAR,Africa,,,2012,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
89727,WHS3_41,COUNTRY,KNA,AMR,YEAR,Americas,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
89974,WHS3_41,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
90368,WHS3_41,COUNTRY,GRC,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
91425,WHS3_41,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,1995,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1995,1995-01-01T00:00:00+01:00,1995-12-31T00:00:00+01:00
91642,WHS3_41,COUNTRY,IDN,SEAR,YEAR,South-East Asia,,,2020,,,,,,,259,259.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
92419,WHS3_41,COUNTRY,YEM,EMR,YEAR,Eastern Mediterranean,,,1992,,,,,,,269,269.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
93546,WHS3_41,COUNTRY,IND,SEAR,YEAR,South-East Asia,,,1983,,,,,,,13 776,13776.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
93567,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,1977,,,,,,,480,480.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
94230,WHS3_41,COUNTRY,GUY,AMR,YEAR,Americas,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
94247,WHS3_41,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1985,,,,,,,1348,1348.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
94908,WHS3_41,COUNTRY,EST,EUR,YEAR,Europe,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
95220,WHS3_41,COUNTRY,LUX,EUR,YEAR,Europe,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
96059,WHS3_41,COUNTRY,ZAF,AFR,YEAR,Africa,,,1993,,,,,,,5,5.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
97669,WHS3_41,WORLDBANKINCOMEGROUP,WB_LI,,YEAR,,,,1982,,,,,,,5878,5878.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
99432,WHS3_41,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1999,,,,,,,142,142.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
99747,WHS3_41,COUNTRY,BDI,AFR,YEAR,Africa,,,1988,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
100172,WHS3_41,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,1997,,,,,,,69,69.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
100302,WHS3_41,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,1990,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
101315,WHS3_41,COUNTRY,DNK,EUR,YEAR,Europe,,,1983,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1983,1983-01-01T00:00:00+01:00,1983-12-31T00:00:00+01:00
101831,WHS3_41,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
102954,WHS3_41,COUNTRY,SUR,AMR,YEAR,Americas,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
104367,WHS3_41,COUNTRY,ISR,EUR,YEAR,Europe,,,1981,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
104874,WHS3_41,COUNTRY,SVK,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
105702,WHS3_41,COUNTRY,ARM,EUR,YEAR,Europe,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
106903,WHS3_41,COUNTRY,DEU,EUR,YEAR,Europe,,,2008,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
107643,WHS3_41,COUNTRY,HTI,AMR,YEAR,Americas,,,1987,,,,,,,7,7.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
109523,WHS3_41,COUNTRY,SWE,EUR,YEAR,Europe,,,1982,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1982,1982-01-01T00:00:00+01:00,1982-12-31T00:00:00+01:00
110502,WHS3_41,COUNTRY,MDA,EUR,YEAR,Europe,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
112977,WHS3_41,COUNTRY,ISL,EUR,YEAR,Europe,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
113976,WHS3_41,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
114564,WHS3_41,COUNTRY,LKA,SEAR,YEAR,South-East Asia,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
114959,WHS3_41,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2000,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
116534,WHS3_41,COUNTRY,MMR,SEAR,YEAR,South-East Asia,,,2021,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
118543,WHS3_41,COUNTRY,PRT,EUR,YEAR,Europe,,,1974,,,,,,,487,487.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
118751,WHS3_41,COUNTRY,ATG,AMR,YEAR,Americas,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
119115,WHS3_41,COUNTRY,BEL,EUR,YEAR,Europe,,,2003,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
119714,WHS3_41,COUNTRY,ROU,EUR,YEAR,Europe,,,1980,,,,,,,12,12.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
119786,WHS3_41,COUNTRY,MUS,AFR,YEAR,Africa,,,2020,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
