Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1414007,WHS3_62,COUNTRY,BRB,AMR,YEAR,Americas,,,1978,,,,,,,35,35.0,,,,2025-07-14T16:36:19.017+02:00,1978,1978-01-01T00:00:00+01:00,1978-12-31T00:00:00+01:00
1414835,WHS3_62,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,1984,,,,,,,87 796,87796.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1414886,WHS3_62,COUNTRY,KOR,WPR,YEAR,Western Pacific,,,2012,,,,,,,2,2.0,,,,2025-07-14T16:36:19.017+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
1415172,WHS3_62,COUNTRY,SYC,AFR,YEAR,Africa,,,2023,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1415867,WHS3_62,COUNTRY,AFG,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,1990,1990.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1416025,WHS3_62,COUNTRY,MLT,EUR,YEAR,Europe,,,1984,,,,,,,58,58.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1418731,WHS3_62,WORLDBANKINCOMEGROUP,WB_HI,,YEAR,,,,1997,,,,,,,177 376,177376.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1418798,WHS3_62,COUNTRY,NLD,EUR,YEAR,Europe,,,1980,,,,,,,178,178.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1419478,WHS3_62,COUNTRY,CHL,AMR,YEAR,Americas,,,1996,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1422134,WHS3_62,COUNTRY,COM,AFR,YEAR,Africa,,,1988,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1426420,WHS3_62,COUNTRY,SLE,AFR,YEAR,Africa,,,1986,,,,,,,164,164.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1427809,WHS3_62,REGION,AMR,,YEAR,,,,2005,,,,,,,85,85.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1432438,WHS3_62,COUNTRY,SVK,EUR,YEAR,Europe,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1433093,WHS3_62,COUNTRY,BHR,EMR,YEAR,Eastern Mediterranean,,,1974,,,,,,,3874,3874.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1434021,WHS3_62,COUNTRY,MNG,WPR,YEAR,Western Pacific,,,1999,,,,,,,10,10.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1435136,WHS3_62,COUNTRY,SWZ,AFR,YEAR,Africa,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
1438597,WHS3_62,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2010,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1439059,WHS3_62,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1990,,,,,,,71,71.0,,,,2025-07-14T16:36:19.017+02:00,1990,1990-01-01T00:00:00+01:00,1990-12-31T00:00:00+01:00
1439902,WHS3_62,COUNTRY,ISR,EUR,YEAR,Europe,,,1976,,,,,,,73,73.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1440614,WHS3_62,COUNTRY,TUV,WPR,YEAR,Western Pacific,,,1979,,,,,,,94,94.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1441016,WHS3_62,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2003,,,,,,,1127,1127.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1451077,WHS3_62,COUNTRY,COD,AFR,YEAR,Africa,,,1985,,,,,,,19 508,19508.0,,,,2025-07-14T16:36:19.017+02:00,1985,1985-01-01T00:00:00+01:00,1985-12-31T00:00:00+01:00
1452879,WHS3_62,COUNTRY,FJI,WPR,YEAR,Western Pacific,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
1456937,WHS3_62,COUNTRY,VCT,AMR,YEAR,Americas,,,1993,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1457475,WHS3_62,WORLDBANKINCOMEGROUP,WB_UMI,,YEAR,,,,2020,,,,,,,14 280,14280.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1460193,WHS3_62,COUNTRY,CZE,EUR,YEAR,Europe,,,1993,,,,,,,14,14.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1463421,WHS3_62,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2014,,,,,,,140,140.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1463720,WHS3_62,COUNTRY,NAM,AFR,YEAR,Africa,,,2004,,,,,,,4,4.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1465260,WHS3_62,COUNTRY,IRL,EUR,YEAR,Europe,,,1989,,,,,,,1248,1248.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1466830,WHS3_62,COUNTRY,MLI,AFR,YEAR,Africa,,,2021,,,,,,,2074,2074.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1469413,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1470043,WHS3_62,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2004,,,,,,,1385,1385.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1471377,WHS3_62,COUNTRY,CHL,AMR,YEAR,Americas,,,1993,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1472182,WHS3_62,COUNTRY,KWT,EMR,YEAR,Eastern Mediterranean,,,1991,,,,,,,165,165.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1472222,WHS3_62,COUNTRY,LVA,EUR,YEAR,Europe,,,1998,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1476323,WHS3_62,COUNTRY,NPL,SEAR,YEAR,South-East Asia,,,2006,,,,,,,2838,2838.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1476839,WHS3_62,COUNTRY,MDV,SEAR,YEAR,South-East Asia,,,2017,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1479302,WHS3_62,COUNTRY,BRB,AMR,YEAR,Americas,,,1992,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1992,1992-01-01T00:00:00+01:00,1992-12-31T00:00:00+01:00
1479428,WHS3_62,COUNTRY,PRT,EUR,YEAR,Europe,,,2016,,,,,,,34,34.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1479619,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,1980,,,,,,,484,484.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1481902,WHS3_62,COUNTRY,CUB,AMR,YEAR,Americas,,,1988,,,,,,,121,121.0,,,,2025-07-14T16:36:19.017+02:00,1988,1988-01-01T00:00:00+01:00,1988-12-31T00:00:00+01:00
1484460,WHS3_62,COUNTRY,UZB,EUR,YEAR,Europe,,,2006,,,,,,,823,823.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1484784,WHS3_62,COUNTRY,BHS,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1484851,WHS3_62,COUNTRY,ITA,EUR,YEAR,Europe,,,2024,,,,,,,1045,1045.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1485330,WHS3_62,COUNTRY,MOZ,AFR,YEAR,Africa,,,2003,,,,,,,28 898,28898.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1485448,WHS3_62,COUNTRY,BRA,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1485872,WHS3_62,COUNTRY,AGO,AFR,YEAR,Africa,,,1987,,,,,,,13 368,13368.0,,,,2025-07-14T16:36:19.017+02:00,1987,1987-01-01T00:00:00+01:00,1987-12-31T00:00:00+01:00
1489704,WHS3_62,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,9652,9652.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1491863,WHS3_62,COUNTRY,VUT,WPR,YEAR,Western Pacific,,,2000,,,,,,,9,9.0,,,,2025-07-14T16:36:19.017+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
1492159,WHS3_62,COUNTRY,AIA,AMR,YEAR,Americas,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1495424,WHS3_62,COUNTRY,ITA,EUR,YEAR,Europe,,,1977,,,,,,,42 677,42677.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1495548,WHS3_62,REGION,AFR,,YEAR,,,,2008,,,,,,,37 012,37012.0,,,,2025-07-14T16:36:19.017+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1496176,WHS3_62,COUNTRY,BRB,AMR,YEAR,Americas,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1496720,WHS3_62,COUNTRY,TCA,AMR,YEAR,Americas,,,1989,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1496959,WHS3_62,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,2004,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1497565,WHS3_62,COUNTRY,CIV,AFR,YEAR,Africa,,,2005,,,,,,,115,115.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1497579,WHS3_62,COUNTRY,NIC,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1498766,WHS3_62,COUNTRY,BTN,SEAR,YEAR,South-East Asia,,,1999,,,,,,,9920,9920.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1501329,WHS3_62,COUNTRY,VCT,AMR,YEAR,Americas,,,1979,,,,,,,40,40.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1507845,WHS3_62,COUNTRY,GHA,AFR,YEAR,Africa,,,1984,,,,,,,40 179,40179.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1509405,WHS3_62,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,1989,,,,,,,1397,1397.0,,,,2025-07-14T16:36:19.017+02:00,1989,1989-01-01T00:00:00+01:00,1989-12-31T00:00:00+01:00
1509428,WHS3_62,COUNTRY,AUT,EUR,YEAR,Europe,,,1997,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1509782,WHS3_62,COUNTRY,CAN,AMR,YEAR,Americas,,,2001,,,,,,,34,34.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1510184,WHS3_62,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,17 722,17722.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1510192,WHS3_62,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,1997,,,,,,,25,25.0,,,,2025-07-14T16:36:19.017+02:00,1997,1997-01-01T00:00:00+01:00,1997-12-31T00:00:00+01:00
1510641,WHS3_62,COUNTRY,COL,AMR,YEAR,Americas,,,1991,,,,,,,10 391,10391.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1514114,WHS3_62,COUNTRY,NGA,AFR,YEAR,Africa,,,2019,,,,,,,28 094,28094.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1514437,WHS3_62,COUNTRY,PNG,WPR,YEAR,Western Pacific,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1514610,WHS3_62,COUNTRY,PAK,EMR,YEAR,Eastern Mediterranean,,,1993,,,,,,,1967,1967.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1515027,WHS3_62,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,2016,,,,,,,652,652.0,,,,2025-07-14T16:36:19.017+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1519992,WHS3_62,COUNTRY,TTO,AMR,YEAR,Americas,,,2005,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1521620,WHS3_62,COUNTRY,FIN,EUR,YEAR,Europe,,,1998,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1521739,WHS3_62,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2003,,,,,,,76,76.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1522232,WHS3_62,COUNTRY,LCA,AMR,YEAR,Americas,,,2019,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1522619,WHS3_62,COUNTRY,SOM,EMR,YEAR,Eastern Mediterranean,,,1984,,,,,,,487,487.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1527260,WHS3_62,COUNTRY,ZMB,AFR,YEAR,Africa,,,1974,,,,,,,113 643,113643.0,,,,2025-07-14T16:36:19.017+02:00,1974,1974-01-01T00:00:00+01:00,1974-12-31T00:00:00+01:00
1529013,WHS3_62,COUNTRY,ZWE,AFR,YEAR,Africa,,,2021,,,,,,,282,282.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1529057,WHS3_62,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,1986,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1986,1986-01-01T00:00:00+01:00,1986-12-31T00:00:00+01:00
1529283,WHS3_62,COUNTRY,PYF,WPR,YEAR,Western Pacific,,,1977,,,,,,,3478,3478.0,,,,2025-07-14T16:36:19.017+02:00,1977,1977-01-01T00:00:00+01:00,1977-12-31T00:00:00+01:00
1529412,WHS3_62,COUNTRY,CIV,AFR,YEAR,Africa,,,2011,,,,,,,628,628.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1529636,WHS3_62,COUNTRY,VGB,AMR,YEAR,Americas,,,2021,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1529653,WHS3_62,COUNTRY,CMR,AFR,YEAR,Africa,,,1996,,,,,,,11 770,11770.0,,,,2025-07-14T16:36:19.017+02:00,1996,1996-01-01T00:00:00+01:00,1996-12-31T00:00:00+01:00
1530314,WHS3_62,COUNTRY,OMN,EMR,YEAR,Eastern Mediterranean,,,2023,,,,,,,25,25.0,,,,2025-07-14T16:36:19.017+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
1530371,WHS3_62,COUNTRY,IRQ,EMR,YEAR,Eastern Mediterranean,,,1979,,,,,,,73 243,73243.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1533829,WHS3_62,COUNTRY,ZMB,AFR,YEAR,Africa,,,1976,,,,,,,128 135,128135.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1535411,WHS3_62,COUNTRY,COL,AMR,YEAR,Americas,,,1979,,,,,,,18 144,18144.0,,,,2025-07-14T16:36:19.017+02:00,1979,1979-01-01T00:00:00+01:00,1979-12-31T00:00:00+01:00
1540158,WHS3_62,COUNTRY,KIR,WPR,YEAR,Western Pacific,,,2011,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1540243,WHS3_62,COUNTRY,TUN,EMR,YEAR,Eastern Mediterranean,,,2006,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1540812,WHS3_62,COUNTRY,JAM,AMR,YEAR,Americas,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1540929,WHS3_62,COUNTRY,CYP,EUR,YEAR,Europe,,,2013,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1541769,WHS3_62,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,1976,,,,,,,24 542,24542.0,,,,2025-07-14T16:36:19.017+02:00,1976,1976-01-01T00:00:00+01:00,1976-12-31T00:00:00+01:00
1546065,WHS3_62,COUNTRY,MUS,AFR,YEAR,Africa,,,1991,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1991,1991-01-01T00:00:00+01:00,1991-12-31T00:00:00+01:00
1546794,WHS3_62,COUNTRY,POL,EUR,YEAR,Europe,,,1984,,,,,,,54 403,54403.0,,,,2025-07-14T16:36:19.017+02:00,1984,1984-01-01T00:00:00+01:00,1984-12-31T00:00:00+01:00
1547743,WHS3_62,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,1999,,,,,,,2576,2576.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1549300,WHS3_62,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2020,,,,,,,3,3.0,,,,2025-07-14T16:36:19.017+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
1549495,WHS3_62,COUNTRY,CPV,AFR,YEAR,Africa,,,2003,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1551864,WHS3_62,COUNTRY,VGB,AMR,YEAR,Americas,,,1980,,,,,,,20,20.0,,,,2025-07-14T16:36:19.017+02:00,1980,1980-01-01T00:00:00+01:00,1980-12-31T00:00:00+01:00
1553300,WHS3_62,COUNTRY,LTU,EUR,YEAR,Europe,,,2004,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1554030,WHS3_62,COUNTRY,THA,SEAR,YEAR,South-East Asia,,,1998,,,,,,,13 734,13734.0,,,,2025-07-14T16:36:19.017+02:00,1998,1998-01-01T00:00:00+01:00,1998-12-31T00:00:00+01:00
1554077,WHS3_62,COUNTRY,HND,AMR,YEAR,Americas,,,2010,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1561698,WHS3_62,COUNTRY,SYR,EMR,YEAR,Eastern Mediterranean,,,2002,,,,,,,538,538.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1561825,WHS3_62,COUNTRY,UGA,AFR,YEAR,Africa,,,1981,,,,,,,18 630,18630.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1562460,WHS3_62,COUNTRY,MUS,AFR,YEAR,Africa,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1566268,WHS3_62,COUNTRY,VEN,AMR,YEAR,Americas,,,1981,,,,,,,31 255,31255.0,,,,2025-07-14T16:36:19.017+02:00,1981,1981-01-01T00:00:00+01:00,1981-12-31T00:00:00+01:00
1571141,WHS3_62,COUNTRY,CAF,AFR,YEAR,Africa,,,2004,,,,,,,1233,1233.0,,,,2025-07-14T16:36:19.017+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1571366,WHS3_62,COUNTRY,DMA,AMR,YEAR,Americas,,,1994,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,1994,1994-01-01T00:00:00+01:00,1994-12-31T00:00:00+01:00
1571567,WHS3_62,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,1993,,,,,,,69,69.0,,,,2025-07-14T16:36:19.017+02:00,1993,1993-01-01T00:00:00+01:00,1993-12-31T00:00:00+01:00
1574158,WHS3_62,COUNTRY,QAT,EMR,YEAR,Eastern Mediterranean,,,2024,,,,,,,55,55.0,,,,2025-07-14T16:36:19.017+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
1574453,WHS3_62,COUNTRY,ISR,EUR,YEAR,Europe,,,2003,,,,,,,124,124.0,,,,2025-07-14T16:36:19.017+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1577968,WHS3_62,COUNTRY,TCD,AFR,YEAR,Africa,,,2015,,,,,,,418,418.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1578412,WHS3_62,COUNTRY,COG,AFR,YEAR,Africa,,,2001,,,,,,,2152,2152.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1579511,WHS3_62,COUNTRY,SVN,EUR,YEAR,Europe,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
1581162,WHS3_62,COUNTRY,GEO,EUR,YEAR,Europe,,,2002,,,,,,,199,199.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1581374,WHS3_62,COUNTRY,BRB,AMR,YEAR,Americas,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
1584923,WHS3_62,COUNTRY,DEU,EUR,YEAR,Europe,,,2019,,,,,,,514,514.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1590423,WHS3_62,COUNTRY,MKD,EUR,YEAR,Europe,,,2019,,,,,,,1337,1337.0,,,,2025-07-14T16:36:19.017+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1591412,WHS3_62,COUNTRY,MAC,,YEAR,,,,1999,,,,,,,1,1.0,,,,2025-07-14T16:36:19.017+02:00,1999,1999-01-01T00:00:00+01:00,1999-12-31T00:00:00+01:00
1591528,WHS3_62,COUNTRY,PRK,SEAR,YEAR,South-East Asia,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1592215,WHS3_62,COUNTRY,SVN,EUR,YEAR,Europe,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1593983,WHS3_62,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:36:19.017+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1597239,WHS3_62,COUNTRY,LAO,WPR,YEAR,Western Pacific,,,2002,,,,,,,2070,2070.0,,,,2025-07-14T16:36:19.017+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
