Id,IndicatorCode,SpatialDimType,SpatialDim,ParentLocationCode,TimeDimType,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
1333734,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,COM,AFR,YEAR,Africa,,,2022,,,,,,,230,230.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2703557,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,SWZ,AFR,YEAR,Africa,,,2022,,,,,,,403,403.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5588718,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,BFA,AFR,YEAR,Africa,,,2022,,,,,,,7307,7307.0,,,,2024-04-02T13:53:05.823+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9063706,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,DMA,AMR,YEAR,Americas,,,2022,,,,,,,4,4.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3485304,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,NAM,AFR,YEAR,Africa,,,2022,,,,,,,630,630.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3517144,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,MHL,WPR,YEAR,Western Pacific,,,2022,,,,,,,8,8.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6001780,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,ALB,EUR,YEAR,Europe,,,2022,,,,,,,90,90.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3873694,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,CAN,AMR,YEAR,Americas,,,2022,,,,,,,98,98.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5461322,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,MLI,AFR,YEAR,Africa,,,2022,,,,,,,12 432,12432.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2722938,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,TON,WPR,YEAR,Western Pacific,,,2022,,,,,,,19,19.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5842913,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,ISL,EUR,YEAR,Europe,,,2022,,,,,,,1,1.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4191918,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,EGY,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,1778,1778.0,,,,2024-04-02T13:53:05.823+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2322843,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,COG,AFR,YEAR,Africa,,,2022,,,,,,,3808,3808.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1888250,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,KHM,WPR,YEAR,Western Pacific,,,2022,,,,,,,888,888.0,,,,2024-04-02T13:53:05.823+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7069477,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,BLZ,AMR,YEAR,Americas,,,2022,,,,,,,5,5.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9589538,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,LSO,AFR,YEAR,Africa,,,2022,,,,,,,1048,1048.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3944199,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,MWI,AFR,YEAR,Africa,,,2022,,,,,,,2680,2680.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9748482,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,FSM,WPR,YEAR,Western Pacific,,,2022,,,,,,,22,22.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8555729,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,ERI,AFR,YEAR,Africa,,,2022,,,,,,,775,775.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
519793,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,NIC,AMR,YEAR,Americas,,,2022,,,,,,,80,80.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
354618,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,TCD,AFR,YEAR,Africa,,,2022,,,,,,,25 053,25053.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6110660,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,SEN,AFR,YEAR,Africa,,,2022,,,,,,,2569,2569.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6579722,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,SDN,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,15 376,15376.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5735469,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,TGO,AFR,YEAR,Africa,,,2022,,,,,,,5454,5454.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1264773,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,AUS,WPR,YEAR,Western Pacific,,,2022,,,,,,,222,222.0,,,,2024-04-02T13:53:05.823+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6263451,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,JPN,WPR,YEAR,Western Pacific,,,2022,,,,,,,152,152.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6307950,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,CRI,AMR,YEAR,Americas,,,2022,,,,,,,2,2.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2323359,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,AND,EUR,YEAR,Europe,,,2022,,,,,,,0,0.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3093226,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,BOL,AMR,YEAR,Americas,,,2022,,,,,,,207,207.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4218159,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,MYS,WPR,YEAR,Western Pacific,,,2022,,,,,,,5230,5230.0,,,,2024-04-02T13:53:05.823+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6257305,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,STP,AFR,YEAR,Africa,,,2022,,,,,,,74,74.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8422586,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,NGA,AFR,YEAR,Africa,,,2022,,,,,,,299 334,299334.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
5043773,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,TKM,EUR,YEAR,Europe,,,2022,,,,,,,547,547.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2539498,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,NZL,WPR,YEAR,Western Pacific,,,2022,,,,,,,18,18.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9355619,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,BWA,AFR,YEAR,Africa,,,2022,,,,,,,645,645.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
4141852,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,COL,AMR,YEAR,Americas,,,2022,,,,,,,277,277.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6206430,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,ATG,AMR,YEAR,Americas,,,2022,,,,,,,5,5.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8416347,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,JOR,EMR,YEAR,Eastern Mediterranean,,,2022,,,,,,,472,472.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8333967,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,URY,AMR,YEAR,Americas,,,2022,,,,,,,8,8.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
7025755,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,SLV,AMR,YEAR,Americas,,,2022,,,,,,,51,51.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
9837685,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,VNM,WPR,YEAR,Western Pacific,,,2022,,,,,,,12 605,12605.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
8276928,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,CIV,AFR,YEAR,Africa,,,2022,,,,,,,6986,6986.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
2482656,HEPATITIS_HBV_INFECTIONS_NEW_NUM,COUNTRY,MRT,AFR,YEAR,Africa,,,2022,,,,,,,1938,1938.0,,,,2025-01-08T11:26:29.403+01:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
