Id,IndicatorCode,SpatialDimType,SpatialDim,TimeDimType,ParentLocationCode,ParentLocation,Dim1Type,Dim1,TimeDim,Dim2Type,Dim2,Dim3Type,Dim3,DataSourceDimType,DataSourceDim,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
9247990,WHS4_117,COUNTRY,COL,YEAR,AMR,Americas,,,2024,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6155816,WHS4_117,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
7783140,WHS4_117,COUNTRY,RWA,YEAR,AFR,Africa,,,2021,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
7941982,WHS4_117,COUNTRY,CAN,YEAR,AMR,Americas,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3137974,WHS4_117,COUNTRY,MEX,YEAR,AMR,Americas,,,2012,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
6885792,WHS4_117,COUNTRY,PER,YEAR,AMR,Americas,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
8518370,WHS4_117,COUNTRY,ZAF,YEAR,AFR,Africa,,,2003,,,,,,,71,71.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
2079704,WHS4_117,COUNTRY,URY,YEAR,AMR,Americas,,,2013,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3798867,WHS4_117,COUNTRY,ZAF,YEAR,AFR,Africa,,,2008,,,,,,,76,76.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8867727,WHS4_117,COUNTRY,TUR,YEAR,EUR,Europe,,,2015,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
5723680,WHS4_117,COUNTRY,CUB,YEAR,AMR,Americas,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4294699,WHS4_117,COUNTRY,MWI,YEAR,AFR,Africa,,,2006,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1093434,WHS4_117,COUNTRY,BGR,YEAR,EUR,Europe,,,2009,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
4383695,WHS4_117,COUNTRY,PHL,YEAR,WPR,Western Pacific,,,2021,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4453755,WHS4_117,COUNTRY,CHN,YEAR,WPR,Western Pacific,,,2022,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
6168595,WHS4_117,COUNTRY,UKR,YEAR,EUR,Europe,,,2024,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4822601,WHS4_117,COUNTRY,DOM,YEAR,AMR,Americas,,,2005,,,,,,,87,87.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
8075240,WHS4_117,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2005,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
4866385,WHS4_117,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2008,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
69561,WHS4_117,COUNTRY,ALB,YEAR,EUR,Europe,,,2016,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6682419,WHS4_117,COUNTRY,SWZ,YEAR,AFR,Africa,,,2002,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
285527,WHS4_117,COUNTRY,BDI,YEAR,AFR,Africa,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
3639763,WHS4_117,COUNTRY,NPL,YEAR,SEAR,South-East Asia,,,2011,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8518390,WHS4_117,COUNTRY,ARG,YEAR,AMR,Americas,,,2016,,,,,,,92,92.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
3690758,WHS4_117,COUNTRY,TUN,YEAR,EMR,Eastern Mediterranean,,,2009,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
584377,WHS4_117,COUNTRY,BHS,YEAR,AMR,Americas,,,2021,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
3856184,WHS4_117,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2024,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
2349455,WHS4_117,COUNTRY,HND,YEAR,AMR,Americas,,,2021,,,,,,,77,77.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
4148521,WHS4_117,COUNTRY,LVA,YEAR,EUR,Europe,,,2004,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
7407753,WHS4_117,COUNTRY,BRB,YEAR,AMR,Americas,,,2014,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
5901365,WHS4_117,COUNTRY,SRB,YEAR,EUR,Europe,,,2016,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
1067925,WHS4_117,COUNTRY,NOR,YEAR,EUR,Europe,,,2018,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
4575002,WHS4_117,COUNTRY,CMR,YEAR,AFR,Africa,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
2959946,WHS4_117,COUNTRY,LUX,YEAR,EUR,Europe,,,2002,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
1367435,WHS4_117,COUNTRY,VUT,YEAR,WPR,Western Pacific,,,2002,,,,,,,66,66.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
4759367,WHS4_117,COUNTRY,VCT,YEAR,AMR,Americas,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1520040,WHS4_117,COUNTRY,HUN,YEAR,EUR,Europe,,,2014,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
4784780,WHS4_117,COUNTRY,SAU,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
8106601,WHS4_117,COUNTRY,ZAF,YEAR,AFR,Africa,,,2024,,,,,,,74,74.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
9762010,WHS4_117,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,,2020,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
6567834,WHS4_117,COUNTRY,BRN,YEAR,WPR,Western Pacific,,,2009,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
3328560,WHS4_117,WORLDBANKINCOMEGROUP,WB_UMI,YEAR,,,,,2017,,,,,,,91,91.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
4955375,WHS4_117,COUNTRY,EST,YEAR,EUR,Europe,,,2011,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
95167,WHS4_117,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2015,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
6606059,WHS4_117,COUNTRY,SEN,YEAR,AFR,Africa,,,2014,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2014,2014-01-01T00:00:00+01:00,2014-12-31T00:00:00+01:00
3582369,WHS4_117,COUNTRY,KGZ,YEAR,EUR,Europe,,,2009,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
6854002,WHS4_117,COUNTRY,BEN,YEAR,AFR,Africa,,,2016,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
978790,WHS4_117,COUNTRY,IRL,YEAR,EUR,Europe,,,2011,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
4288382,WHS4_117,COUNTRY,SVN,YEAR,EUR,Europe,,,2015,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4301110,WHS4_117,COUNTRY,LBR,YEAR,AFR,Africa,,,2017,,,,,,,80,80.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
9184816,WHS4_117,COUNTRY,ESP,YEAR,EUR,Europe,,,2010,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5964965,WHS4_117,REGION,AFR,YEAR,,,,,2005,,,,,,,41,41.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
1106249,WHS4_117,GLOBAL,GLOBAL,YEAR,,,,,2019,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1157230,WHS4_117,COUNTRY,CRI,YEAR,AMR,Americas,,,2010,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
1246399,WHS4_117,WORLDBANKINCOMEGROUP,WB_LMI,YEAR,,,,,2009,,,,,,,61,61.0,,,,2025-07-14T16:23:12.92+02:00,2009,2009-01-01T00:00:00+01:00,2009-12-31T00:00:00+01:00
9375054,WHS4_117,COUNTRY,BFA,YEAR,AFR,Africa,,,2008,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
8024554,WHS4_117,REGION,EMR,YEAR,,,,,2021,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
9685736,WHS4_117,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2003,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2003,2003-01-01T00:00:00+01:00,2003-12-31T00:00:00+01:00
1571093,WHS4_117,COUNTRY,PER,YEAR,AMR,Americas,,,2021,,,,,,,82,82.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
1583834,WHS4_117,COUNTRY,MNG,YEAR,WPR,Western Pacific,,,2010,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
38244,WHS4_117,COUNTRY,LSO,YEAR,AFR,Africa,,,2017,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
3442463,WHS4_117,COUNTRY,ISR,YEAR,EUR,Europe,,,2020,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2020,2020-01-01T00:00:00+01:00,2020-12-31T00:00:00+01:00
3499562,WHS4_117,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2019,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5247619,WHS4_117,COUNTRY,AND,YEAR,EUR,Europe,,,2000,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2000,2000-01-01T00:00:00+01:00,2000-12-31T00:00:00+01:00
2213005,WHS4_117,COUNTRY,HND,YEAR,AMR,Americas,,,2005,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2005,2005-01-01T00:00:00+01:00,2005-12-31T00:00:00+01:00
7229699,WHS4_117,REGION,AMR,YEAR,,,,,2023,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8855086,WHS4_117,COUNTRY,THA,YEAR,SEAR,South-East Asia,,,2019,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8912399,WHS4_117,COUNTRY,PLW,YEAR,WPR,Western Pacific,,,2015,,,,,,,90,90.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
4046989,WHS4_117,COUNTRY,DZA,YEAR,AFR,Africa,,,2021,,,,,,,81,81.0,,,,2025-07-14T16:23:12.92+02:00,2021,2021-01-01T00:00:00+01:00,2021-12-31T00:00:00+01:00
807227,WHS4_117,COUNTRY,ATG,YEAR,AMR,Americas,,,2017,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
5869626,WHS4_117,COUNTRY,GBR,YEAR,EUR,Europe,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
5958643,WHS4_117,COUNTRY,TJK,YEAR,EUR,Europe,,,2017,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
2826287,WHS4_117,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2019,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
2947267,WHS4_117,COUNTRY,HND,YEAR,AMR,Americas,,,2015,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
1329268,WHS4_117,COUNTRY,GNB,YEAR,AFR,Africa,,,2007,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
4619659,WHS4_117,COUNTRY,EGY,YEAR,EMR,Eastern Mediterranean,,,2017,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
1545541,WHS4_117,COUNTRY,MRT,YEAR,AFR,Africa,,,2002,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2002,2002-01-01T00:00:00+01:00,2002-12-31T00:00:00+01:00
19118,WHS4_117,COUNTRY,STP,YEAR,AFR,Africa,,,2004,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
4911042,WHS4_117,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2004,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
1781001,WHS4_117,COUNTRY,ISL,YEAR,EUR,Europe,,,2024,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
6682492,WHS4_117,COUNTRY,TON,YEAR,WPR,Western Pacific,,,2022,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
3480447,WHS4_117,COUNTRY,SVK,YEAR,EUR,Europe,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8416668,WHS4_117,COUNTRY,TTO,YEAR,AMR,Americas,,,2007,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2007,2007-01-01T00:00:00+01:00,2007-12-31T00:00:00+01:00
2016690,WHS4_117,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
3639823,WHS4_117,COUNTRY,VNM,YEAR,WPR,Western Pacific,,,2023,,,,,,,65,65.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
8550261,WHS4_117,COUNTRY,BGD,YEAR,SEAR,South-East Asia,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
3919761,WHS4_117,COUNTRY,MDA,YEAR,EUR,Europe,,,2023,,,,,,,88,88.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
4091641,WHS4_117,COUNTRY,NRU,YEAR,WPR,Western Pacific,,,2024,,,,,,,97,97.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
4142223,WHS4_117,COUNTRY,CZE,YEAR,EUR,Europe,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
1029857,WHS4_117,COUNTRY,LBR,YEAR,AFR,Africa,,,2006,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4371088,WHS4_117,COUNTRY,CUB,YEAR,AMR,Americas,,,2006,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
4434741,WHS4_117,COUNTRY,GNQ,YEAR,AFR,Africa,,,2015,,,,,,,40,40.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
2902705,WHS4_117,COUNTRY,UZB,YEAR,EUR,Europe,,,2017,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7821473,WHS4_117,COUNTRY,COG,YEAR,AFR,Africa,,,2016,,,,,,,57,57.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
6295888,WHS4_117,COUNTRY,KEN,YEAR,AFR,Africa,,,2015,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
9558726,WHS4_117,COUNTRY,YEM,YEAR,EMR,Eastern Mediterranean,,,2006,,,,,,,78,78.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
1443788,WHS4_117,COUNTRY,IRN,YEAR,EMR,Eastern Mediterranean,,,2011,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
8087904,WHS4_117,COUNTRY,MDG,YEAR,AFR,Africa,,,2013,,,,,,,70,70.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
4898306,WHS4_117,COUNTRY,ZAF,YEAR,AFR,Africa,,,2006,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2006,2006-01-01T00:00:00+01:00,2006-12-31T00:00:00+01:00
57149,WHS4_117,COUNTRY,UGA,YEAR,AFR,Africa,,,2004,,,,,,,62,62.0,,,,2025-07-14T16:23:12.92+02:00,2004,2004-01-01T00:00:00+01:00,2004-12-31T00:00:00+01:00
8214065,WHS4_117,COUNTRY,DJI,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
5006048,WHS4_117,COUNTRY,PSE,YEAR,EMR,Eastern Mediterranean,,,2019,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
8302651,WHS4_117,COUNTRY,PAN,YEAR,AMR,Americas,,,2024,,,,,,,72,72.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5171290,WHS4_117,COUNTRY,MAR,YEAR,EMR,Eastern Mediterranean,,,2018,,,,,,,99,99.0,,,,2025-07-14T16:23:12.92+02:00,2018,2018-01-01T00:00:00+01:00,2018-12-31T00:00:00+01:00
317526,WHS4_117,COUNTRY,TKM,YEAR,EUR,Europe,,,2008,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
5215819,WHS4_117,COUNTRY,NOR,YEAR,EUR,Europe,,,2017,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2017,2017-01-01T00:00:00+01:00,2017-12-31T00:00:00+01:00
7007002,WHS4_117,COUNTRY,PRK,YEAR,SEAR,South-East Asia,,,2010,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2010,2010-01-01T00:00:00+01:00,2010-12-31T00:00:00+01:00
5393073,WHS4_117,COUNTRY,FSM,YEAR,WPR,Western Pacific,,,2019,,,,,,,84,84.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
5481817,WHS4_117,COUNTRY,WSM,YEAR,WPR,Western Pacific,,,2024,,,,,,,85,85.0,,,,2025-07-14T16:23:12.92+02:00,2024,2024-01-01T00:00:00+01:00,2024-12-31T00:00:00+01:00
5488166,WHS4_117,COUNTRY,COM,YEAR,AFR,Africa,,,2012,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
8950780,WHS4_117,COUNTRY,TUV,YEAR,WPR,Western Pacific,,,2016,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
8969895,WHS4_117,COUNTRY,QAT,YEAR,EMR,Eastern Mediterranean,,,2023,,,,,,,95,95.0,,,,2025-07-14T16:23:12.92+02:00,2023,2023-01-01T00:00:00+01:00,2023-12-31T00:00:00+01:00
9027290,WHS4_117,COUNTRY,SVN,YEAR,EUR,Europe,,,2022,,,,,,,89,89.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
1029862,WHS4_117,COUNTRY,UGA,YEAR,AFR,Africa,,,2019,,,,,,,93,93.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
1131828,WHS4_117,COUNTRY,TUR,YEAR,EUR,Europe,,,2011,,,,,,,96,96.0,,,,2025-07-14T16:23:12.92+02:00,2011,2011-01-01T00:00:00+01:00,2011-12-31T00:00:00+01:00
9387691,WHS4_117,COUNTRY,AFG,YEAR,EMR,Eastern Mediterranean,,,2012,,,,,,,67,67.0,,,,2025-07-14T16:23:12.92+02:00,2012,2012-01-01T00:00:00+01:00,2012-12-31T00:00:00+01:00
9400478,WHS4_117,COUNTRY,CAN,YEAR,AMR,Americas,,,2008,,,,,,,28,28.0,,,,2025-07-14T16:23:12.92+02:00,2008,2008-01-01T00:00:00+01:00,2008-12-31T00:00:00+01:00
1621964,WHS4_117,COUNTRY,KHM,YEAR,WPR,Western Pacific,,,2001,,,,,,,0,0.0,,,,2025-07-14T16:23:12.92+02:00,2001,2001-01-01T00:00:00+01:00,2001-12-31T00:00:00+01:00
6606143,WHS4_117,COUNTRY,OMN,YEAR,EMR,Eastern Mediterranean,,,2013,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2013,2013-01-01T00:00:00+01:00,2013-12-31T00:00:00+01:00
1946734,WHS4_117,COUNTRY,TLS,YEAR,SEAR,South-East Asia,,,2019,,,,,,,83,83.0,,,,2025-07-14T16:23:12.92+02:00,2019,2019-01-01T00:00:00+01:00,2019-12-31T00:00:00+01:00
330038,WHS4_117,COUNTRY,SLE,YEAR,AFR,Africa,,,2015,,,,,,,86,86.0,,,,2025-07-14T16:23:12.92+02:00,2015,2015-01-01T00:00:00+01:00,2015-12-31T00:00:00+01:00
450771,WHS4_117,COUNTRY,KNA,YEAR,AMR,Americas,,,2016,,,,,,,98,98.0,,,,2025-07-14T16:23:12.92+02:00,2016,2016-01-01T00:00:00+01:00,2016-12-31T00:00:00+01:00
2241540,WHS4_117,COUNTRY,SWE,YEAR,EUR,Europe,,,2022,,,,,,,94,94.0,,,,2025-07-14T16:23:12.92+02:00,2022,2022-01-01T00:00:00+01:00,2022-12-31T00:00:00+01:00
